"","Latitude","Longitude","Species","Date Observed","Site"
"373",32.21777,-110.8838928,"Strymon melinus","4/9/2017","iNat"
"374",32.2275552,-110.9510701,"Vanessa virginiensis","4/10/2017","iNat"
"375",32.180405,-110.9629583,"Vanessa cardui","4/10/2017","iNat"
"376",32.22562,-110.9528417,"Vanessa cardui","4/10/2017","iNat"
"377",32.23217434,-110.953914,"Papilio rumiko","4/12/2017","iNat"
"378",32.23184883,-110.9540057,"Hylephila phyleus","4/12/2017","iNat"
"379",32.23186744,-110.9539371,"Hylephila phyleus","4/12/2017","iNat"
"380",32.23204974,-110.9538197,"Vanessa cardui","4/12/2017","iNat"
"381",32.23188885,-110.9537171,"Vanessa cardui","4/12/2017","iNat"
"382",32.23183169,-110.9539711,"Hylephila phyleus","4/12/2017","iNat"
"383",32.23186354,-110.9538091,"Vanessa cardui","4/12/2017","iNat"
"384",32.23183931,-110.9539645,"Vanessa cardui","4/12/2017","iNat"
"385",32.2311654,-110.9542029,"Vanessa cardui","4/12/2017","iNat"
"386",32.23181073,-110.9539563,"Vanessa cardui","4/12/2017","iNat"
"387",32.23182821,-110.9539571,"Vanessa cardui","4/12/2017","iNat"
"388",32.23181724,-110.9539266,"Vanessa cardui","4/12/2017","iNat"
"389",32.23195151,-110.9538523,"Vanessa cardui","4/12/2017","iNat"
"390",32.23181874,-110.9538295,"Vanessa cardui","4/12/2017","iNat"
"391",32.23178169,-110.9538926,"Vanessa cardui","4/12/2017","iNat"
"392",32.23159636,-110.9537987,"Vanessa cardui","4/12/2017","iNat"
"393",32.23128608,-110.9534916,"Vanessa cardui","4/12/2017","iNat"
"394",32.23173884,-110.953912,"Vanessa cardui","4/12/2017","iNat"
"395",32.23128053,-110.9529266,"Anthanassa texana","4/12/2017","iNat"
"396",32.2310152,-110.9530372,"Leptotes marina","4/12/2017","iNat"
"397",32.23217744,-110.9506866,"Hylephila phyleus","4/12/2017","iNat"
"398",32.23165357,-110.9539601,"Vanessa cardui","4/12/2017","iNat"
"399",32.22889483,-110.9519544,"Vanessa cardui","4/13/2017","iNat"
"400",32.22854569,-110.9550707,"Papilio rumiko","4/13/2017","iNat"
"401",32.23162381,-110.9544916,"Vanessa cardui","4/13/2017","iNat"
"402",32.23363136,-110.9553302,"Papilio rumiko","4/13/2017","iNat"
"403",32.23186987,-110.9565366,"Zerene cesonia","4/13/2017","iNat"
"404",32.2300768,-110.949965,"Papilio rumiko","4/13/2017","iNat"
"405",32.23197126,-110.9523138,"Vanessa cardui","4/14/2017","iNat"
"406",32.23188726,-110.9507526,"Hylephila phyleus","4/14/2017","iNat"
"407",32.23326994,-110.9527325,"Papilio rumiko","4/14/2017","iNat"
"408",32.25963188,-111.0149078,"Papilio rumiko","4/14/2017","iNat"
"409",32.22121333,-111.1211083,"Strymon melinus","4/18/2017","iNat"
"410",32.24471214,-110.9130107,"Danaus gilippus","4/19/2017","iNat"
"411",32.23063123,-110.9530022,"Anthanassa texana","4/21/2017","iNat"
"412",32.23067149,-110.9510973,"Anthanassa texana","4/21/2017","iNat"
"413",32.23285902,-110.9003767,"Agraulis vanillae","4/23/2017","iNat"
"414",32.23284465,-110.9003477,"Junonia coenia","4/24/2017","iNat"
"415",32.28085761,-111.0281425,"Danaus plexippus","4/24/2017","iNat"
"416",32.20243,-110.8981867,"Pontia protodice","4/24/2017","iNat"
"417",32.202542,-110.899071,"Junonia coenia","4/24/2017","iNat"
"418",32.202545,-110.8978717,"Strymon melinus","4/24/2017","iNat"
"419",32.24483124,-110.9129513,"Danaus gilippus","4/26/2017","iNat"
"420",32.2564335,-111.0045756,"Pontia protodice","4/26/2017","iNat"
"421",32.2014054,-110.8977564,"Battus philenor","4/27/2017","iNat"
"422",32.201946,-110.896642,"Battus philenor","4/27/2017","iNat"
"423",32.20133524,-110.8974723,"Battus philenor","4/27/2017","iNat"
"424",32.2328753,-110.900335,"Echinargus isola","4/29/2017","iNat"
"425",32.25952833,-111.0149222,"Papilio rumiko","4/30/2017","iNat"
"426",32.23393333,-110.9898833,"Asterocampa leilia","5/2/2017","iNat"
"427",32.33722305,-110.9791641,"Leptotes marina","5/3/2017","iNat"
"428",32.236576,-110.9469839,"Strymon melinus","5/4/2017","iNat"
"429",32.23286756,-110.9004739,"Ministrymon leda","5/6/2017","iNat"
"430",32.31145695,-110.821647,"Erynnis funeralis","5/7/2017","iNat"
"431",32.31659185,-110.8152195,"Anthanassa texana","5/7/2017","iNat"
"432",32.24345,-111.168281,"Abaeis nicippe","5/11/2017","iNat"
"433",32.24345,-111.168281,"Abaeis nicippe","5/11/2017","iNat"
"434",32.24346855,-111.1680667,"Anthanassa texana","5/15/2017","iNat"
"435",32.2803259,-110.7302352,"Pontia protodice","5/17/2017","iNat"
"436",32.2328753,-110.9003349,"Danaus plexippus","5/22/2017","iNat"
"437",32.27831667,-111.0211862,"Danaus gilippus","5/22/2017","iNat"
"438",32.25935333,-111.0149472,"Pieris rapae","5/23/2017","iNat"
"439",32.21916791,-111.14218,"Leptotes marina","5/23/2017","iNat"
"440",32.24306393,-111.1688867,"Danaus gilippus","5/24/2017","iNat"
"441",32.24416712,-111.1680472,"Calephelis nemesis","5/24/2017","iNat"
"442",32.24216816,-111.1673324,"Libytheana carinenta","5/24/2017","iNat"
"443",32.24251032,-111.1681223,"Leptotes marina","5/24/2017","iNat"
"444",32.24240143,-111.1682725,"Nathalis iole","5/24/2017","iNat"
"445",32.2424326,-111.1666578,"Abaeis nicippe","5/24/2017","iNat"
"446",32.24244168,-111.1666632,"Anthanassa texana","5/24/2017","iNat"
"447",32.22544167,-110.9326167,"Pieris rapae","5/27/2017","iNat"
"448",32.278035,-111.0205117,"Leptotes marina","5/29/2017","iNat"
"449",32.23093,-110.95152,"Anthanassa texana","6/1/2017","iNat"
"450",32.23072,-110.95143,"Leptotes marina","6/1/2017","iNat"
"451",32.24409,-111.16777,"Leptotes marina","6/2/2017","iNat"
"452",32.24418,-111.168,"Strymon melinus","6/2/2017","iNat"
"453",32.24337,-111.16771,"Nathalis iole","6/2/2017","iNat"
"454",32.24337,-111.16768,"Strymon melinus","6/2/2017","iNat"
"455",32.24327,-111.16752,"Danaus gilippus","6/2/2017","iNat"
"456",32.24217,-111.16729,"Libytheana carinenta","6/2/2017","iNat"
"457",32.24218,-111.1673,"Libytheana carinenta","6/2/2017","iNat"
"458",32.2097149,-110.9240164,"Strymon melinus","6/12/2017","iNat"
"459",32.28197833,-111.0324388,"Danaus gilippus","6/15/2017","iNat"
"460",32.281975,-111.0324388,"Danaus gilippus","6/15/2017","iNat"
"461",32.28438645,-111.0328936,"Danaus gilippus","6/15/2017","iNat"
"462",32.244013,-111.168174,"Asterocampa leilia","6/15/2017","iNat"
"463",32.244013,-111.168174,"Asterocampa leilia","6/15/2017","iNat"
"464",32.23846423,-110.950909,"Hylephila phyleus","7/4/2017","iNat"
"465",32.23837736,-110.9506862,"Lerodea eufala","7/4/2017","iNat"
"466",32.248523,-110.908785,"Vanessa cardui","7/10/2017","iNat"
"467",32.2829451,-111.0332894,"Vanessa cardui","7/18/2017","iNat"
"468",32.23285473,-110.9003179,"Hemiargus ceraunus","7/19/2017","iNat"
"469",32.22805556,-110.9347222,"Papilio rumiko","7/22/2017","iNat"
"470",32.2328753,-110.9003349,"Pholisora catullus","7/23/2017","iNat"
"471",32.2328753,-110.9003349,"Colias eurytheme","7/24/2017","iNat"
"472",32.31895173,-110.8114357,"Texola perse","7/26/2017","iNat"
"473",32.22538833,-110.9326083,"Danaus gilippus","7/27/2017","iNat"
"474",32.24346167,-111.1675117,"Calephelis arizonensis","7/27/2017","iNat"
"475",32.24342167,-111.1673967,"Calephelis arizonensis","7/27/2017","iNat"
"476",32.23286167,-110.9004883,"Libytheana carinenta","7/30/2017","iNat"
"477",32.24301167,-111.1680367,"Abaeis nicippe","7/30/2017","iNat"
"478",32.24300575,-111.168571,"Battus philenor","7/30/2017","iNat"
"479",32.24251138,-111.1676026,"Abaeis nicippe","8/3/2017","iNat"
"480",32.22394167,-110.7674717,"Vanessa cardui","8/4/2017","iNat"
"481",32.27893096,-111.0273492,"Vanessa cardui","8/5/2017","iNat"
"482",32.317075,-110.81102,"Papilio multicaudata","8/11/2017","iNat"
"483",32.21698833,-110.9414583,"Vanessa cardui","8/12/2017","iNat"
"484",32.270694,-110.891694,"Phoebis sennae","8/13/2017","iNat"
"485",32.230792,-110.918406,"Vanessa cardui","8/16/2017","iNat"
"486",32.230792,-110.918406,"Strymon melinus","8/16/2017","iNat"
"487",32.26105,-111.0124889,"Danaus gilippus","8/17/2017","iNat"
"488",32.261045,-111.0125111,"Danaus gilippus","8/17/2017","iNat"
"489",32.261045,-111.0125111,"Danaus gilippus","8/17/2017","iNat"
"490",32.244013,-111.168174,"Dymasia dymas","8/18/2017","iNat"
"491",32.230792,-110.918406,"Danaus gilippus","8/19/2017","iNat"
"492",32.15775667,-110.9188083,"Phoebis sennae","8/19/2017","iNat"
"493",32.15751205,-110.9190845,"Phoebis sennae","8/19/2017","iNat"
"494",32.137419,-111.124653,"Dymasia dymas","8/19/2017","iNat"
"495",32.13791,-111.125525,"Vanessa cardui","8/19/2017","iNat"
"496",32.15757,-110.91915,"Phoebis sennae","8/19/2017","iNat"
"497",32.157619,-110.919039,"Phoebis sennae","8/19/2017","iNat"
"498",32.27062313,-110.8978714,"Papilio rumiko","8/20/2017","iNat"
"499",32.26366418,-111.0166686,"Vanessa cardui","8/20/2017","iNat"
"500",32.26518993,-111.0192463,"Vanessa cardui","8/20/2017","iNat"
"501",32.26633602,-111.0169579,"Danaus gilippus","8/20/2017","iNat"
"502",32.26613954,-111.0156666,"Hylephila phyleus","8/20/2017","iNat"
"503",32.26613876,-111.0156352,"Vanessa cardui","8/20/2017","iNat"
"504",32.26605912,-111.0153218,"Danaus gilippus","8/20/2017","iNat"
"505",32.26582998,-111.0155373,"Vanessa cardui","8/20/2017","iNat"
"506",32.2662251,-111.016149,"Vanessa cardui","8/20/2017","iNat"
"507",32.2662681,-111.0161783,"Libytheana carinenta","8/20/2017","iNat"
"508",32.26585833,-111.0195778,"Vanessa cardui","8/20/2017","iNat"
"509",32.26587167,-111.0195917,"Vanessa cardui","8/20/2017","iNat"
"510",32.26598,-111.0195833,"Lerodea eufala","8/20/2017","iNat"
"511",32.26599167,-111.0195778,"Dymasia dymas","8/20/2017","iNat"
"512",32.26603667,-111.019525,"Brephidium exilis","8/20/2017","iNat"
"513",32.265975,-111.0195917,"Vanessa cardui","8/20/2017","iNat"
"514",32.265975,-111.0195917,"Vanessa cardui","8/20/2017","iNat"
"515",32.265975,-111.0195917,"Vanessa cardui","8/20/2017","iNat"
"516",32.26599167,-111.0195778,"Vanessa cardui","8/20/2017","iNat"
"517",32.26598333,-111.0195778,"Vanessa cardui","8/20/2017","iNat"
"518",32.26598333,-111.0195778,"Vanessa cardui","8/20/2017","iNat"
"519",32.26588,-111.0195917,"Colias eurytheme","8/20/2017","iNat"
"520",32.28110741,-110.9660447,"Pholisora catullus","8/20/2017","iNat"
"521",32.22492239,-110.9989872,"Hylephila phyleus","8/21/2017","iNat"
"522",32.22537008,-110.9549405,"Danaus gilippus","8/21/2017","iNat"
"523",32.28601114,-111.1235458,"Abaeis nicippe","8/22/2017","iNat"
"524",32.28826333,-111.1201778,"Calephelis arizonensis","8/22/2017","iNat"
"525",32.28501981,-111.12323,"Erynnis funeralis","8/22/2017","iNat"
"526",32.22498983,-110.9988635,"Zerene cesonia","8/24/2017","iNat"
"527",32.30961111,-110.7211528,"Dymasia dymas","8/26/2017","iNat"
"528",32.30960167,-110.7208167,"Dymasia dymas","8/26/2017","iNat"
"529",32.30956894,-110.7211912,"Dymasia dymas","8/26/2017","iNat"
"530",32.28837333,-110.75994,"Dymasia dymas","8/26/2017","iNat"
"531",32.28837333,-110.75994,"Dymasia dymas","8/26/2017","iNat"
"532",32.309554,-110.721008,"Dymasia dymas","8/26/2017","iNat"
"533",32.3095,-110.7206583,"Dymasia dymas","8/26/2017","iNat"
"534",32.30956,-110.7207733,"Dymasia dymas","8/26/2017","iNat"
"535",32.30627105,-110.8294306,"Vanessa cardui","8/27/2017","iNat"
"536",32.285332,-111.0357285,"Abaeis nicippe","8/27/2017","iNat"
"537",32.259545,-111.0149167,"Papilio rumiko","8/28/2017","iNat"
"538",32.2328753,-110.9003349,"Callophrys gryneus","8/28/2017","iNat"
"539",32.27390892,-110.9184003,"Hylephila phyleus","8/29/2017","iNat"
"540",32.27389011,-110.918451,"Danaus gilippus","8/29/2017","iNat"
"541",32.27398097,-110.9185281,"Dymasia dymas","8/29/2017","iNat"
"542",32.24397167,-111.1687867,"Chlosyne lacinia","8/29/2017","iNat"
"543",32.15621318,-110.7569933,"Papilio polyxenes","8/30/2017","iNat"
"544",32.15621318,-110.7569933,"Dymasia dymas","8/30/2017","iNat"
"545",32.1562495,-110.7569933,"Erynnis funeralis","8/30/2017","iNat"
"546",32.22469039,-110.9982686,"Zerene cesonia","9/1/2017","iNat"
"547",32.22877429,-110.9366122,"Papilio rumiko","9/1/2017","iNat"
"548",32.2328753,-110.9003349,"Brephidium exilis","9/1/2017","iNat"
"549",32.15654017,-110.7573581,"Battus philenor","9/2/2017","iNat"
"550",32.15654017,-110.7573581,"Echinargus isola","9/2/2017","iNat"
"551",32.15654017,-110.7573581,"Chlosyne lacinia","9/2/2017","iNat"
"552",32.2328753,-110.9003349,"Staphylus ceos","9/4/2017","iNat"
"553",32.2328753,-110.9003349,"Danaus gilippus","9/4/2017","iNat"
"554",32.22527575,-110.9984117,"Brephidium exilis","9/4/2017","iNat"
"555",32.20720671,-110.987184,"Danaus gilippus","9/6/2017","iNat"
"556",32.22536757,-110.9325767,"Danaus gilippus","9/7/2017","iNat"
"557",32.2085391,-110.9245562,"Danaus plexippus","9/7/2017","iNat"
"558",32.2328753,-110.9003349,"Amblyscirtes nysa","9/8/2017","iNat"
"559",32.2328753,-110.9003349,"Chlosyne lacinia","9/8/2017","iNat"
"560",32.2328753,-110.9003349,"Ministrymon leda","9/8/2017","iNat"
"561",32.1820296,-110.9272154,"Danaus gilippus","9/9/2017","iNat"
"562",32.1820296,-110.9272154,"Danaus plexippus","9/9/2017","iNat"
"563",32.1820296,-110.9272154,"Battus philenor","9/9/2017","iNat"
"564",32.1820296,-110.9272154,"Vanessa cardui","9/9/2017","iNat"
"565",32.33094577,-110.9877346,"Papilio rumiko","9/10/2017","iNat"
"566",32.223755,-110.767425,"Abaeis nicippe","9/10/2017","iNat"
"567",32.25511204,-111.0447722,"Papilio rumiko","9/13/2017","iNat"
"568",32.22472826,-110.9976485,"Vanessa cardui","9/16/2017","iNat"
"569",32.22472521,-110.9974103,"Abaeis nicippe","9/16/2017","iNat"
"570",32.22476428,-110.9981668,"Papilio rumiko","9/17/2017","iNat"
"571",32.23181667,-110.9510033,"Phoebis sennae","9/18/2017","iNat"
"572",32.23163333,-110.9497383,"Leptotes marina","9/18/2017","iNat"
"573",32.28301667,-111.0337362,"Danaus gilippus","9/18/2017","iNat"
"574",32.28155602,-111.0331066,"Battus philenor","9/18/2017","iNat"
"575",32.28215651,-111.032696,"Vanessa cardui","9/18/2017","iNat"
"576",32.28242646,-111.032996,"Danaus gilippus","9/18/2017","iNat"
"577",32.2821794,-111.0327402,"Vanessa cardui","9/18/2017","iNat"
"578",32.28285678,-111.033916,"Erynnis funeralis","9/18/2017","iNat"
"579",32.28295146,-111.0337221,"Lerodea eufala","9/18/2017","iNat"
"580",32.28302083,-111.0334645,"Hylephila phyleus","9/18/2017","iNat"
"581",32.28298152,-111.0333559,"Erynnis funeralis","9/18/2017","iNat"
"582",32.28418372,-111.0342339,"Danaus gilippus","9/18/2017","iNat"
"583",32.2830381,-111.0334605,"Vanessa cardui","9/18/2017","iNat"
"584",32.28474972,-111.0334715,"Urbanus dorantes","9/18/2017","iNat"
"585",32.28641889,-111.0320904,"Erynnis funeralis","9/18/2017","iNat"
"586",32.28573508,-111.0340741,"Battus philenor","9/18/2017","iNat"
"587",32.28426089,-111.0326742,"Vanessa cardui","9/18/2017","iNat"
"588",32.28217381,-111.0323611,"Battus philenor","9/18/2017","iNat"
"589",32.28174767,-111.0324518,"Battus philenor","9/18/2017","iNat"
"590",32.28159992,-111.0324706,"Battus philenor","9/18/2017","iNat"
"591",32.282925,-111.0339055,"Pyrisitia proterpia","9/18/2017","iNat"
"592",32.28462512,-111.0311048,"Danaus gilippus","9/18/2017","iNat"
"593",32.28295803,-111.030825,"Danaus gilippus","9/18/2017","iNat"
"594",32.28280128,-111.0308196,"Battus philenor","9/18/2017","iNat"
"595",32.28291333,-111.0339138,"Pyrisitia proterpia","9/18/2017","iNat"
"596",32.241005,-110.9587633,"Papilio rumiko","9/18/2017","iNat"
"597",32.28230499,-111.0307841,"Pyrisitia proterpia","9/19/2017","iNat"
"598",32.28339192,-111.0316092,"Zerene cesonia","9/19/2017","iNat"
"599",32.282599,-111.0322132,"Colias eurytheme","9/19/2017","iNat"
"600",32.25963092,-111.0149294,"Danaus gilippus","9/19/2017","iNat"
"601",32.28300497,-111.0336118,"Vanessa cardui","9/19/2017","iNat"
"602",32.28639709,-111.0326147,"Erynnis funeralis","9/19/2017","iNat"
"603",32.29249794,-111.0397729,"Danaus gilippus","9/19/2017","iNat"
"604",32.28668656,-111.0331019,"Lerodea eufala","9/19/2017","iNat"
"605",32.28614913,-111.032055,"Lerodea eufala","9/19/2017","iNat"
"606",32.23478875,-110.9316064,"Hemiargus ceraunus","9/19/2017","iNat"
"607",32.23485645,-110.9314764,"Hylephila phyleus","9/19/2017","iNat"
"608",32.2348069,-110.9316064,"Echinargus isola","9/19/2017","iNat"
"609",32.18070558,-111.004782,"Erynnis funeralis","9/19/2017","iNat"
"610",32.28997992,-111.0357328,"Vanessa cardui","9/20/2017","iNat"
"611",32.28818704,-111.0318148,"Vanessa cardui","9/20/2017","iNat"
"612",32.2806519,-111.0286169,"Danaus gilippus","9/20/2017","iNat"
"613",32.26878958,-111.0201347,"Vanessa cardui","9/20/2017","iNat"
"614",32.27330431,-111.0222588,"Battus philenor","9/20/2017","iNat"
"615",32.28158906,-111.0325247,"Danaus plexippus","9/21/2017","iNat"
"616",32.2818392,-111.0324339,"Danaus plexippus","9/21/2017","iNat"
"617",32.28273191,-111.0319041,"Vanessa cardui","9/21/2017","iNat"
"618",32.28238064,-111.0324076,"Vanessa cardui","9/21/2017","iNat"
"619",32.28310591,-111.0319246,"Libytheana carinenta","9/21/2017","iNat"
"620",32.23177543,-110.9491037,"Leptotes marina","9/21/2017","iNat"
"621",32.2318951,-110.9495519,"Brephidium exilis","9/21/2017","iNat"
"622",32.2318985,-110.9494862,"Echinargus isola","9/21/2017","iNat"
"623",32.28214994,-111.0323767,"Vanessa cardui","9/21/2017","iNat"
"624",32.28291082,-111.033257,"Hylephila phyleus","9/21/2017","iNat"
"625",32.28304105,-111.0334514,"Vanessa cardui","9/21/2017","iNat"
"626",32.28271648,-111.0331953,"Vanessa cardui","9/21/2017","iNat"
"627",32.28298708,-111.0336765,"Vanessa cardui","9/21/2017","iNat"
"628",32.28302154,-111.0334925,"Erynnis funeralis","9/21/2017","iNat"
"629",32.28094087,-111.0328199,"Danaus gilippus","9/21/2017","iNat"
"630",32.28094888,-111.0328285,"Vanessa cardui","9/21/2017","iNat"
"631",32.28099457,-111.0328429,"Battus philenor","9/21/2017","iNat"
"632",32.23188833,-110.9508967,"Vanessa cardui","9/22/2017","iNat"
"633",32.23178166,-110.9495358,"Hylephila phyleus","9/22/2017","iNat"
"634",32.23184065,-110.9497236,"Danaus gilippus","9/22/2017","iNat"
"635",32.2318951,-110.9495519,"Vanessa cardui","9/22/2017","iNat"
"636",32.23148611,-110.9496306,"Zerene cesonia","9/22/2017","iNat"
"637",32.23156664,-110.9497261,"Strymon melinus","9/22/2017","iNat"
"638",32.2319034,-110.9541047,"Leptotes marina","9/22/2017","iNat"
"639",32.23116758,-110.9381193,"Danaus gilippus","9/22/2017","iNat"
"640",32.231544,-110.93928,"Papilio rumiko","9/22/2017","iNat"
"641",32.23167147,-110.9393342,"Vanessa cardui","9/22/2017","iNat"
"642",32.23164858,-110.9392512,"Libytheana carinenta","9/22/2017","iNat"
"643",32.207225,-110.9867467,"Danaus gilippus","9/23/2017","iNat"
"644",32.20728333,-110.9869833,"Danaus gilippus","9/23/2017","iNat"
"645",32.22534167,-110.932625,"Danaus gilippus","9/23/2017","iNat"
"646",32.2253694,-110.9325712,"Danaus gilippus","9/23/2017","iNat"
"647",32.28312,-111.031975,"Danaus plexippus","9/24/2017","iNat"
"648",32.22590562,-111.0002768,"Libytheana carinenta","9/24/2017","iNat"
"649",32.27549702,-111.0283671,"Abaeis nicippe","9/24/2017","iNat"
"650",32.28054612,-111.0324891,"Abaeis nicippe","9/24/2017","iNat"
"651",32.23188801,-110.9493906,"Danaus gilippus","9/24/2017","iNat"
"652",32.23217563,-110.9485764,"Vanessa cardui","9/26/2017","iNat"
"653",32.23220966,-110.9486005,"Hylephila phyleus","9/26/2017","iNat"
"654",32.23193242,-110.9509644,"Phoebis sennae","9/26/2017","iNat"
"655",32.23328841,-110.9516646,"Phoebis sennae","9/26/2017","iNat"
"656",32.23327934,-110.9517075,"Leptotes marina","9/26/2017","iNat"
"657",32.23323396,-110.9516538,"Hylephila phyleus","9/26/2017","iNat"
"658",32.23219151,-110.9485227,"Erynnis funeralis","9/26/2017","iNat"
"659",32.24064237,-110.9363531,"Danaus gilippus","9/27/2017","iNat"
"660",32.31258844,-110.8115172,"Libytheana carinenta","9/29/2017","iNat"
"661",32.31226487,-110.8112329,"Systasea zampa","9/29/2017","iNat"
"662",32.31205346,-110.8111042,"Asterocampa leilia","9/29/2017","iNat"
"663",32.31227562,-110.8112061,"Heliopetes domicella","9/29/2017","iNat"
"664",32.31259751,-110.8112437,"Erynnis funeralis","9/29/2017","iNat"
"665",32.31509236,-110.8103961,"Apodemia mormo","9/29/2017","iNat"
"666",32.3147374,-110.8105302,"Copaeodes aurantiaca","9/29/2017","iNat"
"667",32.31589799,-110.8099508,"Apodemia palmerii","9/29/2017","iNat"
"668",32.31237083,-110.8112383,"Danaus gilippus","9/29/2017","iNat"
"669",32.22471713,-110.9979883,"Danaus gilippus","9/30/2017","iNat"
"670",32.22495311,-110.9981814,"Libytheana carinenta","9/30/2017","iNat"
"671",32.28267721,-111.0342034,"Danaus gilippus","9/30/2017","iNat"
"672",32.28187352,-111.0337328,"Erynnis funeralis","9/30/2017","iNat"
"673",32.2842461,-111.0325811,"Libytheana carinenta","10/1/2017","iNat"
"674",32.28629917,-111.0337062,"Vanessa cardui","10/1/2017","iNat"
"675",32.28235667,-111.0343178,"Erynnis funeralis","10/1/2017","iNat"
"676",32.28266038,-111.0342438,"Vanessa cardui","10/1/2017","iNat"
"677",32.2822628,-111.0329149,"Danaus plexippus","10/4/2017","iNat"
"678",32.28260539,-111.0331063,"Danaus plexippus","10/4/2017","iNat"
"679",32.28371565,-111.0332365,"Vanessa cardui","10/4/2017","iNat"
"680",32.22516363,-110.9977698,"Calephelis nemesis","10/7/2017","iNat"
"681",32.259525,-111.0149611,"Zerene cesonia","10/9/2017","iNat"
"682",32.25938333,-111.0149611,"Vanessa cardui","10/11/2017","iNat"
"683",32.27930495,-111.0213171,"Vanessa cardui","10/11/2017","iNat"
"684",32.2793239,-111.0213914,"Vanessa cardui","10/11/2017","iNat"
"685",32.27919541,-111.0219548,"Vanessa cardui","10/11/2017","iNat"
"686",32.27898707,-111.0227096,"Vanessa cardui","10/11/2017","iNat"
"687",32.2794501,-111.0209073,"Vanessa cardui","10/11/2017","iNat"
"688",32.27960967,-111.0267552,"Vanessa cardui","10/11/2017","iNat"
"689",32.2903475,-111.0306923,"Vanessa cardui","10/11/2017","iNat"
"690",32.2791735,-111.021404,"Danaus plexippus","10/11/2017","iNat"
"691",32.27919739,-111.0213236,"Danaus gilippus","10/11/2017","iNat"
"692",32.24168553,-111.1686819,"Hemiargus ceraunus","10/12/2017","iNat"
"693",32.2793166,-111.0209575,"Danaus gilippus","10/12/2017","iNat"
"694",32.27827787,-111.024989,"Vanessa cardui","10/12/2017","iNat"
"695",32.22449706,-110.9756594,"Strymon melinus","10/13/2017","iNat"
"696",32.22537704,-110.9768083,"Vanessa cardui","10/13/2017","iNat"
"697",32.23206125,-110.9537253,"Phoebis sennae","10/13/2017","iNat"
"698",32.25935,-111.0149167,"Vanessa cardui","10/13/2017","iNat"
"699",32.24261094,-111.0635171,"Vanessa cardui","10/13/2017","iNat"
"700",32.26945322,-111.0208384,"Vanessa cardui","10/13/2017","iNat"
"701",32.27430993,-111.0206906,"Libytheana carinenta","10/13/2017","iNat"
"702",32.27910044,-111.0206557,"Vanessa cardui","10/13/2017","iNat"
"703",32.27936241,-111.0270173,"Vanessa cardui","10/13/2017","iNat"
"704",32.27906597,-111.0273203,"Libytheana carinenta","10/13/2017","iNat"
"705",32.2786414,-111.0272182,"Strymon melinus","10/13/2017","iNat"
"706",32.28100323,-111.0282216,"Strymon melinus","10/13/2017","iNat"
"707",32.2794804,-111.0260688,"Vanessa cardui","10/13/2017","iNat"
"708",32.27791025,-111.0265592,"Vanessa cardui","10/13/2017","iNat"
"709",32.27942523,-111.0214904,"Vanessa cardui","10/13/2017","iNat"
"710",32.27821007,-111.0210399,"Strymon melinus","10/13/2017","iNat"
"711",32.27811149,-111.0212197,"Vanessa cardui","10/13/2017","iNat"
"712",32.116025,-110.85823,"Asterocampa leilia","10/14/2017","iNat"
"713",32.220845,-110.9274833,"Vanessa cardui","10/14/2017","iNat"
"714",32.28440589,-111.0348384,"Vanessa cardui","10/14/2017","iNat"
"715",32.27627363,-111.0286691,"Vanessa cardui","10/14/2017","iNat"
"716",32.25953667,-111.0150139,"Lerodea eufala","10/15/2017","iNat"
"717",32.23048907,-110.9522646,"Danaus gilippus","10/16/2017","iNat"
"718",32.2848101,-111.0330088,"Hylephila phyleus","10/16/2017","iNat"
"719",32.28261834,-111.031797,"Hylephila phyleus","10/16/2017","iNat"
"720",32.23043375,-110.9521129,"Danaus gilippus","10/17/2017","iNat"
"721",32.23040937,-110.9522372,"Danaus gilippus","10/17/2017","iNat"
"722",32.28219667,-111.0341333,"Brephidium exilis","10/18/2017","iNat"
"723",32.28225833,-111.0341555,"Brephidium exilis","10/18/2017","iNat"
"724",32.28222167,-111.0341333,"Brephidium exilis","10/18/2017","iNat"
"725",32.28298205,-111.0333837,"Brephidium exilis","10/18/2017","iNat"
"726",32.27129943,-111.0240417,"Brephidium exilis","10/18/2017","iNat"
"727",32.28155527,-111.0326558,"Vanessa cardui","10/18/2017","iNat"
"728",32.28302064,-111.0334661,"Vanessa cardui","10/18/2017","iNat"
"729",32.28276698,-111.034393,"Vanessa annabella","10/20/2017","iNat"
"730",32.2831498,-111.0337972,"Vanessa cardui","10/20/2017","iNat"
"731",32.26690282,-111.0206802,"Danaus plexippus","10/20/2017","iNat"
"732",32.28429127,-111.0351129,"Vanessa cardui","10/20/2017","iNat"
"733",32.2614818,-111.0124938,"Vanessa cardui","10/20/2017","iNat"
"734",32.26221036,-111.0120718,"Vanessa cardui","10/20/2017","iNat"
"735",32.25596218,-111.0028815,"Vanessa cardui","10/20/2017","iNat"
"736",32.27910603,-111.0204768,"Vanessa cardui","10/21/2017","iNat"
"737",32.27892522,-111.0204645,"Vanessa cardui","10/21/2017","iNat"
"738",32.27802334,-111.0218601,"Vanessa cardui","10/21/2017","iNat"
"739",32.27813841,-111.0248105,"Vanessa cardui","10/21/2017","iNat"
"740",32.2792297,-111.0213954,"Eurema mexicana","10/21/2017","iNat"
"741",32.27929914,-111.0221427,"Eurema mexicana","10/21/2017","iNat"
